MSOA11CD,MSOA11NM,ZonePfSH,LAD,DELTA Macrozone,DELTA FMA+B?,Proportions MSOA/Zones
E02006566,Chichester 006,793,Chichester,6,F,0.00000005
E02006566,Chichester 006,792,Chichester,7,F,0.00000006
E02006566,Chichester 006,790,Chichester,7,F,0.00000006
E02006566,Chichester 006,789,Chichester,7,F,0.52517525
E02006566,Chichester 006,788,Chichester,7,F,0.01259715
E02006566,Chichester 006,784,Chichester,7,F,0.00000005
E02006566,Chichester 006,783,Chichester,7,F,0.46222712
E02006566,Chichester 006,782,Chichester,7,F,0.00000009
E02006567,Chichester 007,648,Chichester,2,F,0.00000006
E02006567,Chichester 007,647,Chichester,2,F,0.00000008
E02006567,Chichester 007,793,Chichester,6,F,0.00000014
E02006567,Chichester 007,792,Chichester,7,F,0.64425764
E02006567,Chichester 007,791,Chichester,7,F,0.09061389
E02006567,Chichester 007,790,Chichester,7,F,0.24279547
E02006567,Chichester 007,789,Chichester,7,F,0.00000017
E02006567,Chichester 007,788,Chichester,7,F,0.00000002
E02006567,Chichester 007,787,Chichester,7,F,0.00000009
E02006567,Chichester 007,786,Chichester,7,F,0.02233239
E02006567,Chichester 007,615,Chichester,7,F,0.00000002
E02006567,Chichester 007,614,Chichester,7,F,0.00000003
E02006567,Chichester 007,613,Chichester,7,F,0.00000000
E02006568,Chichester 008,788,Chichester,7,F,0.99999867
E02006568,Chichester 008,784,Chichester,7,F,0.00000039
E02006568,Chichester 008,783,Chichester,7,F,0.00000094
E02006569,Chichester 009,791,Chichester,7,F,0.00000008
E02006569,Chichester 009,790,Chichester,7,F,0.00000012
E02006569,Chichester 009,787,Chichester,7,F,0.54574118
E02006569,Chichester 009,786,Chichester,7,F,0.45425857
E02006569,Chichester 009,613,Chichester,7,F,0.00000005
E02006570,Chichester 010,788,Chichester,7,F,0.99999892
E02006570,Chichester 010,787,Chichester,7,F,0.00000039
E02006570,Chichester 010,785,Chichester,7,F,0.00000028
E02006570,Chichester 010,784,Chichester,7,F,0.00000042
E02006571,Chichester 011,790,Chichester,7,F,0.00000026
E02006571,Chichester 011,789,Chichester,7,F,0.00000009
E02006571,Chichester 011,788,Chichester,7,F,0.13927555
E02006571,Chichester 011,787,Chichester,7,F,0.38164805
E02006571,Chichester 011,785,Chichester,7,F,0.47907607
E02006572,Chichester 012,788,Chichester,7,F,0.03465265
E02006572,Chichester 012,785,Chichester,7,F,0.13320942
E02006572,Chichester 012,784,Chichester,7,F,0.83213716
E02006572,Chichester 012,783,Chichester,7,F,0.00000018
E02006572,Chichester 012,782,Chichester,7,F,0.00000015
E02006572,Chichester 012,781,Chichester,7,F,0.00000045
E02006573,Chichester 013,785,Chichester,7,F,0.99999990
E02006573,Chichester 013,784,Chichester,7,F,0.00000010
E02006574,Chichester 014,785,Chichester,7,F,0.99999997
E02006574,Chichester 014,781,Chichester,7,F,0.00000003
E02006592,Horsham 005,833,Horsham,9,B,0.00000012
E02006597,Horsham 010,833,Horsham,9,B,0.00000000
E02006597,Horsham 010,832,Horsham,9,B,0.00000010
E02006599,Horsham 012,832,Horsham,9,B,0.00000007
E02006600,Horsham 013,832,Horsham,9,B,0.00000015
E02006600,Horsham 013,831,Horsham,14,B,0.00000030
E02006602,Horsham 015,831,Horsham,14,B,0.00000026
E02006603,Horsham 016,831,Horsham,14,B,0.00000002
E02006621,Worthing 001,831,Worthing,14,B,0.00000094
E02006621,Worthing 001,829,Worthing,14,B,0.99999906
E02006622,Worthing 002,829,Worthing,14,B,1.00000000
E02006623,Worthing 003,829,Worthing,14,B,1.00000000
E02006624,Worthing 004,831,Worthing,14,B,0.00000031
E02006624,Worthing 004,829,Worthing,14,B,0.99999822
E02006625,Worthing 005,829,Worthing,14,B,0.99999623
E02006626,Worthing 006,831,Worthing,14,B,0.00000042
E02006626,Worthing 006,830,Worthing,14,B,0.00000057
E02006626,Worthing 006,829,Worthing,14,B,0.99999901
E02006627,Worthing 007,829,Worthing,14,B,1.00000000
E02006628,Worthing 008,829,Worthing,14,B,1.00000000
E02006629,Worthing 009,829,Worthing,14,B,0.99999538
E02006630,Worthing 010,829,Worthing,14,B,1.00000000
E02006631,Worthing 011,829,Worthing,14,B,1.00000000
E02006632,Worthing 012,829,Worthing,14,B,1.00000000
E02006633,Worthing 013,830,Worthing,14,B,0.00000088
E02006633,Worthing 013,829,Worthing,14,B,0.99999912
E02006640,Wiltshire 029,843,Wiltshire,12,B,0.00000007
E02006641,Wiltshire 034,847,Wiltshire,10,B,0.00000009
E02006642,Wiltshire 038,847,Wiltshire,10,B,0.00000003
E02006642,Wiltshire 038,844,Wiltshire,12,B,0.00000009
E02006643,Wiltshire 041,844,Wiltshire,12,B,0.00000016
E02006643,Wiltshire 041,843,Wiltshire,12,B,0.00000052
E02006661,Wiltshire 045,847,Wiltshire,10,B,0.59649043
E02006661,Wiltshire 045,844,Wiltshire,12,B,0.40350636
E02006661,Wiltshire 045,843,Wiltshire,12,B,0.00000002
E02006662,Wiltshire 046,844,Wiltshire,12,B,1.00000000
E02006663,Wiltshire 048,847,Wiltshire,10,B,0.00000017
E02006663,Wiltshire 048,844,Wiltshire,12,B,0.99999983
E02006664,Wiltshire 049,847,Wiltshire,10,B,0.00000026
E02006664,Wiltshire 049,846,Wiltshire,12,B,0.00000012
E02006664,Wiltshire 049,845,Wiltshire,12,B,0.00000015
E02006664,Wiltshire 049,844,Wiltshire,12,B,0.99999934
E02006664,Wiltshire 049,843,Wiltshire,12,B,0.00000002
E02006664,Wiltshire 049,809,Wiltshire,8,F,0.00000001
E02006664,Wiltshire 049,808,Wiltshire,8,F,0.00000009
E02006665,Wiltshire 050,847,Wiltshire,10,B,0.99999667
E02006666,Wiltshire 051,845,Wiltshire,12,B,1.00000000
E02006667,Wiltshire 052,847,Wiltshire,10,B,0.00000160
E02006667,Wiltshire 052,845,Wiltshire,12,B,0.99999687
E02006667,Wiltshire 052,844,Wiltshire,12,B,0.00000152
E02006668,Wiltshire 053,845,Wiltshire,12,B,0.99999905
E02006668,Wiltshire 053,844,Wiltshire,12,B,0.00000095
E02006669,Wiltshire 054,849,Wiltshire,11,B,0.00000050
E02006669,Wiltshire 054,848,Wiltshire,11,B,0.00000006
E02006669,Wiltshire 054,847,Wiltshire,10,B,0.99999815
E02006669,Wiltshire 054,846,Wiltshire,12,B,0.00000008
E02006669,Wiltshire 054,845,Wiltshire,12,B,0.00000003
E02006669,Wiltshire 054,844,Wiltshire,12,B,0.00000014
E02006670,Wiltshire 055,847,Wiltshire,10,B,0.00000104
E02006670,Wiltshire 055,846,Wiltshire,12,B,0.00000100
E02006670,Wiltshire 055,845,Wiltshire,12,B,0.99999796
E02006671,Wiltshire 056,846,Wiltshire,12,B,0.00000127
E02006671,Wiltshire 056,845,Wiltshire,12,B,0.99999873
E02006672,Wiltshire 057,848,Wiltshire,11,B,0.00000012
E02006672,Wiltshire 057,847,Wiltshire,10,B,0.00000024
E02006672,Wiltshire 057,846,Wiltshire,12,B,0.61589624
E02006672,Wiltshire 057,845,Wiltshire,12,B,0.38410329
E02006672,Wiltshire 057,844,Wiltshire,12,B,0.00000012
E02006673,Wiltshire 058,846,Wiltshire,12,B,0.00000147
E02006673,Wiltshire 058,845,Wiltshire,12,B,0.99999853
E02006674,Wiltshire 059,846,Wiltshire,12,B,0.00000208
E02006674,Wiltshire 059,845,Wiltshire,12,B,0.99999793
E02006675,Wiltshire 060,846,Wiltshire,12,B,0.99999935
E02006675,Wiltshire 060,845,Wiltshire,12,B,0.00000015
E02006675,Wiltshire 060,844,Wiltshire,12,B,0.00000013
E02006675,Wiltshire 060,815,Wiltshire,3,F,0.00000003
E02006675,Wiltshire 060,814,Wiltshire,3,F,0.00000006
E02006675,Wiltshire 060,812,Wiltshire,8,F,0.00000021
E02006675,Wiltshire 060,809,Wiltshire,8,F,0.00000008
E02006676,Wiltshire 061,849,Wiltshire,11,B,0.00000049
E02006676,Wiltshire 061,847,Wiltshire,10,B,0.99999771
E02006677,Wiltshire 062,848,Wiltshire,11,B,0.00000030
E02006677,Wiltshire 062,846,Wiltshire,12,B,0.99999937
E02006677,Wiltshire 062,817,Wiltshire,3,F,0.00000009
E02006677,Wiltshire 062,815,Wiltshire,3,F,0.00000024
E02006695,Wiltshire 047,847,Wiltshire,10,B,0.00000018
E02006821,Portsmouth 026,567,Portsmouth,2,F,0.01474847
E02006821,Portsmouth 026,565,Portsmouth,2,F,0.08330246
E02006821,Portsmouth 026,564,Portsmouth,2,F,0.04660725
E02006821,Portsmouth 026,563,Portsmouth,2,F,0.17730980
E02006821,Portsmouth 026,562,Portsmouth,2,F,0.14266593
E02006821,Portsmouth 026,561,Portsmouth,2,F,0.53536480
E02006821,Portsmouth 026,646,Portsmouth,2,F,0.00000050
E02006821,Portsmouth 026,645,Portsmouth,2,F,0.00000012
E02006821,Portsmouth 026,598,Portsmouth,2,F,0.00000067
E02006822,Havant 018,563,Havant,2,F,0.00022781
E02006822,Havant 018,562,Havant,2,F,0.00000020
E02006822,Havant 018,561,Havant,2,F,0.00000053
E02006822,Havant 018,646,Havant,2,F,0.00000043
E02006822,Havant 018,643,Havant,2,F,0.00000021
E02006822,Havant 018,642,Havant,2,F,0.00000003
E02006822,Havant 018,626,Havant,2,F,0.00000001
E02006822,Havant 018,625,Havant,2,F,0.00000079
E02006822,Havant 018,620,Havant,2,F,0.00000008
E02006822,Havant 018,605,Havant,2,F,0.00000008
E02006822,Havant 018,604,Havant,2,F,0.00000035
E02006822,Havant 018,603,Havant,2,F,0.02541968
E02006822,Havant 018,602,Havant,2,F,0.06735324
E02006822,Havant 018,601,Havant,2,F,0.05095264
E02006822,Havant 018,600,Havant,2,F,0.21916443
E02006822,Havant 018,599,Havant,2,F,0.27128283
E02006822,Havant 018,598,Havant,2,F,0.36559666
E02006829,East Hampshire 016,659,East Hampshire,2,F,0.00000003
E02006829,East Hampshire 016,658,East Hampshire,2,F,0.00000013
E02006829,East Hampshire 016,655,East Hampshire,2,F,0.00597759
E02006829,East Hampshire 016,654,East Hampshire,2,F,0.00000014
E02006829,East Hampshire 016,653,East Hampshire,2,F,0.01328811
E02006829,East Hampshire 016,652,East Hampshire,2,F,0.01754414
E02006829,East Hampshire 016,651,East Hampshire,2,F,0.03106250
E02006829,East Hampshire 016,650,East Hampshire,2,F,0.31795266
E02006829,East Hampshire 016,649,East Hampshire,2,F,0.00000012
E02006829,East Hampshire 016,648,East Hampshire,2,F,0.00000053
E02006829,East Hampshire 016,647,East Hampshire,2,F,0.57841015
E02006829,East Hampshire 016,965,East Hampshire,2,F,0.03576280
E02006829,East Hampshire 016,792,East Hampshire,7,F,0.00000024
E02006829,East Hampshire 016,791,East Hampshire,7,F,0.00000000
E02006829,East Hampshire 016,631,East Hampshire,2,F,0.00000006
E02006829,East Hampshire 016,630,East Hampshire,2,F,0.00000003
E02006829,East Hampshire 016,629,East Hampshire,2,F,0.00000011
E02006829,East Hampshire 016,628,East Hampshire,2,F,0.00000001
E02006829,East Hampshire 016,623,East Hampshire,2,F,0.00000005
E02006829,East Hampshire 016,622,East Hampshire,2,F,0.00000019
E02006829,East Hampshire 016,619,East Hampshire,2,F,0.00000010
E02006829,East Hampshire 016,617,East Hampshire,2,F,0.00000002
E02006829,East Hampshire 016,616,East Hampshire,2,F,0.00000018
E02006829,East Hampshire 016,615,East Hampshire,7,F,0.00000007
E02006829,East Hampshire 016,609,East Hampshire,2,F,0.00000006
E02006830,Havant 019,656,Havant,2,F,0.00000069
E02006830,Havant 019,655,Havant,2,F,0.00000021
E02006830,Havant 019,653,Havant,2,F,0.00030653
E02006830,Havant 019,961,Havant,2,F,0.00000294
E02006830,Havant 019,634,Havant,2,F,0.02452914
E02006830,Havant 019,633,Havant,2,F,0.00000037
E02006830,Havant 019,632,Havant,2,F,0.45772520
E02006830,Havant 019,631,Havant,2,F,0.43446387
E02006830,Havant 019,630,Havant,2,F,0.08297105
E02006831,Havant 020,653,Havant,2,F,0.00000018
E02006831,Havant 020,651,Havant,2,F,0.00042156
E02006831,Havant 020,647,Havant,2,F,0.00000071
E02006831,Havant 020,965,Havant,2,F,0.00000000
E02006831,Havant 020,633,Havant,2,F,0.03270439
E02006831,Havant 020,632,Havant,2,F,0.00000055
E02006831,Havant 020,631,Havant,2,F,0.00000036
E02006831,Havant 020,630,Havant,2,F,0.21172364
E02006831,Havant 020,629,Havant,2,F,0.27582608
E02006831,Havant 020,628,Havant,2,F,0.44342034
E02006831,Havant 020,627,Havant,2,F,0.03590179
E02006831,Havant 020,623,Havant,2,F,0.00000038
E02006838,East Hampshire 017,834,East Hampshire,13,B,0.99999874
E02006839,Waverley 018,835,Waverley,13,B,0.00000009
E02006839,Waverley 018,834,Waverley,13,B,0.00003956
E02006883,Bournemouth 023,851,Bournemouth,11,B,0.99999261
E02006883,Bournemouth 023,850,Bournemouth,11,B,0.00000739
E02006885,Bournemouth 024,851,Bournemouth,11,B,0.99999030
E02006885,Bournemouth 024,850,Bournemouth,11,B,0.00000970
