District,CarOwnership,2019,2026,2031,2036,2046
27,no_car,11130.198952100438,10648.998915604976,10475.998911627967,10362.998898922851,9919.998870679745
27,1_car,29385.193360971636,29907.993225365284,30033.993182289807,30072.99314940778,29818.993172517185
27,2_cars,24516.390934358085,25154.990870165133,24974.991054622795,24658.991263253112,24541.99151494941
27,3+_cars,8783.795235003432,9512.994914774103,10129.994632469537,10569.994454055817,10945.994347118438
22,no_car,4037.699857637891,3889.9813497697965,3866.087346314884,3866.8825750903056,3776.838674377841
22,1_car,9065.519553626651,9403.76490220161,9597.214589677911,9753.848892677379,9922.22724729289
22,2_cars,6351.5530163616295,6678.366483603437,6757.946034862094,6792.269678758387,6977.531148018861
22,3+_cars,2123.913978488025,2333.6863750465513,2518.7373966815194,2675.88718761752,2878.961939104026
29,no_car,8555.19855010967,8421.998567613144,8417.99854645012,8429.998524502927,8236.998517507556
29,1_car,22472.991804026686,23407.991593814815,23809.991490617074,24105.9914012273,24477.991299375128
29,2_cars,15802.993146221253,16638.992787683048,16741.992778937616,16707.992802299676,16818.992730548987
29,3+_cars,6231.597000814938,6934.996623317554,7472.996343120985,7884.996119067647,8212.995922251584
21,no_car,1646.1469956152348,1564.949616563162,1549.950054481351,1540.9503172743216,1498.951381453477
21,1_car,5481.405192498216,5488.805478020522,5506.804913316928,5525.804255946442,5525.804470788356
21,2_cars,4777.821522989356,4858.818933166281,4815.820827466685,4753.823367164487,4722.824852657026
21,3+_cars,2354.3048911391807,2510.8989146274716,2632.8942849424056,2729.890589603202,2808.887619759432
26,no_car,4117.059611451645,4033.057044893348,4035.056745877695,4037.0564786516807,3958.0552781493925
26,1_car,15646.63752324313,15941.237215680449,16066.237695704349,16153.23824568301,16224.236940723475
26,2_cars,13251.030486416357,13685.234314104951,13661.231602930518,13535.22788794587,13407.225066865098
26,3+_cars,6154.922079959089,6652.1308458479425,7092.137530430659,7424.142435887295,7649.145660735544
24,no_car,11568.226826937198,11094.025554645934,10978.024948975239,10844.024242520125,10340.022478178205
24,1_car,29798.60529367991,30656.00755826012,30927.00822423815,31033.008458782697,31048.009433719817
24,2_cars,18597.956961059164,19521.957083706795,19589.95831008282,19471.959755733616,19344.961288432834
24,3+_cars,6641.773279807895,7351.970987120154,7939.969408857241,8393.968680710179,8638.968766259255
23,no_car,22141.363904918122,21297.965234761767,21074.965749640876,20707.96651738283,19439.96857630445
23,1_car,39278.942352426646,40727.93998014716,41055.939455356696,41137.93943160102,41109.939769709024
23,2_cars,19192.98166529597,20418.980048964753,20579.979697537063,20555.979554763857,20540.979601867693
23,3+_cars,6243.395551160153,6992.994817798655,7687.994059481282,8253.993353210184,8619.992877127854
25,no_car,4024.6007762418785,3878.0007104315537,3851.000666164658,3822.000622168061,3683.000552763539
25,1_car,10687.002458002788,10983.002478058623,11108.002430346402,11196.002354493086,11298.002181507507
25,2_cars,6106.602046575359,6451.002130294855,6508.002122931169,6499.002090897228,6512.002017384435
25,3+_cars,2151.0005078674803,2432.000507806846,2647.0005609472596,2806.0006157745443,2914.0006306811533
30,no_car,0.0,0.0,0.0,0.0,0.0
30,1_car,0.0,0.0,0.0,0.0,0.0
30,2_cars,0.0,0.0,0.0,0.0,0.0
30,3+_cars,0.0,0.0,0.0,0.0,0.0
